sale_id,sale_date,store_id,product_id,customer_id,quantity,discount_pct,revenue
3636,2023-12-05,1,7,234,3,0.15,384.36
3637,2024-12-16,5,22,14,2,0.2,475.86
3638,2024-09-08,4,17,445,1,0.1,104.38
3639,2024-06-27,9,15,487,1,0.0,62.21
3640,2024-12-17,8,14,189,2,0.0,99.58
3641,2024-04-07,20,6,352,1,0.0,132.1
3642,2024-11-05,17,2,212,1,0.0,14.78
3643,2024-11-21,11,10,9,1,0.0,142.75
3644,2024-10-10,12,4,448,1,0.0,220.67
3645,2023-02-16,11,23,348,3,0.0,607.29
3646,2024-03-30,8,15,311,2,0.0,124.42
3647,2024-05-11,13,11,379,1,0.1,9.94
3648,2024-09-19,3,12,179,1,0.0,76.5
3649,2024-03-14,16,16,338,1,0.0,99.12
3650,2024-12-17,13,24,151,3,0.0,586.08
3651,2024-09-13,7,8,365,2,0.1,318.15
3652,2023-05-27,17,17,449,1,0.0,115.98
3653,2024-08-08,17,18,17,1,0.0,216.73
3654,2023-05-11,16,4,408,1,0.0,220.67
3655,2023-03-31,10,16,427,1,0.0,99.12
3656,2024-11-20,15,14,87,1,0.0,49.79
3657,2024-04-01,4,24,247,1,0.0,195.36
3658,2024-11-09,8,19,109,1,0.1,119.65
3659,2023-06-24,3,11,55,1,0.0,11.04
3660,2024-03-21,1,14,83,1,0.0,49.79
3661,2023-12-01,9,5,113,1,0.0,33.68
3662,2023-09-21,16,4,488,2,0.0,441.34
3663,2024-11-05,18,2,325,2,0.0,29.56
3664,2024-05-18,3,7,408,1,0.0,150.73
3665,2024-12-08,19,16,393,1,0.0,99.12
3666,2024-09-07,3,5,330,1,0.0,33.68
3667,2023-12-23,13,17,335,1,0.0,115.98
3668,2024-10-19,18,14,495,1,0.0,49.79
3669,2024-03-23,8,17,115,1,0.0,115.98
3670,2023-09-23,4,22,149,1,0.1,267.67
3671,2023-03-31,4,3,46,3,0.0,253.56
3672,2023-12-15,7,22,382,1,0.0,297.41
3673,2023-04-29,19,11,189,2,0.1,19.87
3674,2023-05-11,11,15,489,1,0.1,55.99
3675,2024-01-25,19,24,378,1,0.0,195.36
3676,2023-01-02,10,2,32,1,0.0,14.78
3677,2024-08-27,18,19,98,1,0.15,113.01
3678,2024-02-02,14,19,164,1,0.0,132.95
3679,2024-01-09,5,20,267,1,0.0,176.04
3680,2024-11-10,8,10,55,1,0.0,142.75
3681,2024-02-09,1,4,276,1,0.0,220.67
3682,2024-04-16,11,16,75,1,0.0,99.12
3683,2023-10-31,8,4,256,1,0.1,198.6
3684,2024-11-27,20,2,146,2,0.0,29.56
3685,2023-05-30,2,6,307,1,0.0,132.1
3686,2023-11-23,4,16,141,2,0.0,198.24
3687,2024-12-24,7,14,254,1,0.0,49.79
3688,2023-10-26,13,9,31,2,0.0,29.72
3689,2023-12-23,7,18,435,1,0.1,195.06
3690,2023-08-19,2,20,473,1,0.0,176.04
3691,2023-07-03,16,21,373,1,0.15,131.87
3692,2024-02-06,10,7,418,1,0.0,150.73
3693,2024-11-06,6,18,12,1,0.0,216.73
3694,2024-07-15,13,9,173,2,0.0,29.72
3695,2024-03-08,16,18,179,3,0.1,585.17
3696,2024-02-05,13,10,37,1,0.0,142.75
3697,2024-06-24,10,3,145,2,0.0,169.04
3698,2024-12-14,18,23,202,1,0.0,202.43
3699,2023-04-10,5,3,166,1,0.0,84.52
3700,2024-08-17,2,2,436,1,0.0,14.78
3701,2024-12-21,6,5,296,1,0.0,33.68
3702,2023-05-21,15,3,357,1,0.0,84.52
3703,2024-05-09,10,22,460,1,0.0,297.41
3704,2023-05-29,7,22,112,1,0.0,297.41
3705,2023-07-20,1,17,186,1,0.0,115.98
3706,2024-08-12,4,25,348,2,0.0,288.06
3707,2023-06-01,13,25,487,2,0.0,288.06
3708,2024-03-13,6,9,475,2,0.0,29.72
3709,2023-02-27,4,19,183,1,0.0,132.95
3710,2024-04-30,6,1,484,3,0.15,312.09
3711,2023-02-23,4,10,264,2,0.0,285.5
3712,2024-10-27,11,3,304,1,0.0,84.52
3713,2024-03-20,5,19,322,2,0.0,265.9
3714,2024-02-18,8,16,18,1,0.0,99.12
3715,2023-05-02,8,24,204,2,0.0,390.72
3716,2024-05-15,10,2,353,1,0.0,14.78
3717,2024-09-02,6,24,335,3,0.0,586.08
3718,2024-01-20,3,18,399,1,0.0,216.73
3719,2024-04-19,13,24,141,2,0.0,390.72
3720,2024-10-09,15,4,189,1,0.0,220.67
3721,2023-01-12,4,3,60,1,0.0,84.52
3722,2023-03-26,4,10,251,1,0.1,128.48
3723,2024-10-18,17,6,116,1,0.0,132.1
3724,2023-01-24,19,5,294,1,0.0,33.68
3725,2024-08-09,16,7,141,1,0.1,135.66
3726,2024-12-11,19,10,93,2,0.0,285.5
3727,2024-01-29,16,12,331,1,0.0,76.5
3728,2024-12-20,19,1,65,1,0.0,122.39
3729,2023-04-12,11,1,33,1,0.0,122.39
3730,2024-12-31,18,11,95,1,0.1,9.94
3731,2024-02-20,1,23,202,1,0.1,182.19
3732,2024-07-23,18,14,402,2,0.15,84.64
3733,2024-06-26,16,24,33,1,0.0,195.36
3734,2024-06-15,19,25,276,2,0.15,244.85
3735,2024-12-31,4,24,386,1,0.2,156.29
3736,2023-08-01,4,22,93,1,0.0,297.41
3737,2024-09-05,6,12,3,1,0.2,61.2
3738,2024-07-22,15,22,410,1,0.2,237.93
3739,2023-11-05,19,4,106,1,0.0,220.67
3740,2024-10-30,6,2,45,1,0.0,14.78
3741,2024-07-29,9,9,436,1,0.1,13.37
3742,2023-02-05,3,10,64,2,0.2,228.4
3743,2024-06-02,10,23,187,1,0.2,161.94
3744,2024-07-11,6,2,217,1,0.0,14.78
3745,2024-11-10,2,13,485,2,0.0,383.12
3746,2024-06-15,10,11,338,2,0.0,22.08
3747,2024-06-30,15,17,72,1,0.0,115.98
3748,2024-08-13,16,24,356,2,0.15,332.11
3749,2023-11-17,12,5,311,1,0.0,33.68
3750,2024-07-05,17,8,108,2,0.0,353.5
3751,2024-12-27,2,21,122,1,0.0,155.14
3752,2023-02-07,7,14,73,1,0.0,49.79
3753,2023-11-03,7,8,491,1,0.0,176.75
3754,2023-05-18,20,25,283,1,0.0,144.03
3755,2023-08-10,19,15,184,2,0.1,111.98
3756,2023-10-12,5,17,374,1,0.0,115.98
3757,2024-09-29,14,19,39,3,0.0,398.85
3758,2024-07-17,9,5,134,2,0.0,67.36
3759,2024-01-26,6,17,205,1,0.0,115.98
3760,2024-04-12,3,22,484,1,0.0,297.41
3761,2023-09-18,14,7,482,2,0.0,301.46
3762,2024-12-07,3,13,323,1,0.0,191.56
3763,2023-10-03,7,3,366,1,0.0,84.52
3764,2024-01-17,19,23,337,1,0.0,202.43
3765,2024-10-25,17,20,310,1,0.1,158.44
3766,2023-06-17,14,24,421,1,0.1,175.82
3767,2023-06-07,11,5,404,2,0.0,67.36
3768,2024-03-20,13,8,14,1,0.2,141.4
3769,2024-09-10,8,10,40,1,0.0,142.75
3770,2023-10-04,4,16,273,2,0.1,178.42
3771,2023-04-23,18,3,209,1,0.1,76.07
3772,2023-03-09,11,13,328,2,0.0,383.12
3773,2023-04-02,12,15,466,2,0.0,124.42
3774,2023-12-08,5,5,445,1,0.15,28.63
3775,2023-08-20,9,21,6,1,0.0,155.14
3776,2023-04-11,13,9,497,2,0.0,29.72
3777,2023-08-16,13,23,488,1,0.0,202.43
3778,2023-04-18,4,2,90,1,0.0,14.78
3779,2024-06-23,10,11,302,1,0.0,11.04
3780,2024-05-16,4,23,271,2,0.1,364.37
3781,2023-12-24,10,10,283,1,0.0,142.75
3782,2023-10-05,20,13,51,1,0.0,191.56
3783,2023-02-19,6,15,163,1,0.0,62.21
3784,2024-02-03,6,23,177,1,0.0,202.43
3785,2024-11-25,18,3,283,1,0.0,84.52
3786,2024-08-31,13,5,245,2,0.0,67.36
3787,2024-08-29,5,10,133,1,0.0,142.75
3788,2023-01-10,17,13,366,1,0.0,191.56
3789,2023-06-09,5,20,74,2,0.0,352.08
3790,2024-01-23,19,9,377,1,0.0,14.86
3791,2023-10-01,2,18,471,1,0.15,184.22
3792,2024-10-16,12,22,363,1,0.0,297.41
3793,2023-09-13,20,5,215,3,0.0,101.04
3794,2024-12-24,15,18,182,1,0.0,216.73
3795,2024-04-24,17,23,147,2,0.1,364.37
3796,2023-10-10,14,12,267,1,0.0,76.5
3797,2023-08-23,10,17,326,1,0.0,115.98
3798,2023-03-31,10,6,209,1,0.0,132.1
3799,2023-11-17,3,11,40,1,0.0,11.04
3800,2023-09-03,3,25,85,1,0.0,144.03
3801,2024-08-12,2,19,44,2,0.0,265.9
3802,2023-10-20,18,13,476,2,0.0,383.12
3803,2024-05-19,1,18,493,2,0.0,433.46
3804,2024-03-10,17,4,478,1,0.0,220.67
3805,2023-05-20,16,2,255,1,0.0,14.78
3806,2024-06-11,18,15,358,1,0.0,62.21
3807,2023-05-08,13,20,8,2,0.1,316.87
3808,2024-09-23,7,23,467,1,0.1,182.19
3809,2023-01-08,14,21,360,1,0.0,155.14
3810,2024-07-01,12,19,126,1,0.0,132.95
3811,2024-11-08,17,15,351,2,0.0,124.42
3812,2024-09-15,2,3,311,1,0.1,76.07
3813,2024-04-04,6,1,346,2,0.1,220.3
3814,2024-06-20,8,3,90,1,0.0,84.52
3815,2023-03-18,12,13,430,2,0.0,383.12
3816,2023-05-17,17,5,181,1,0.0,33.68
3817,2023-02-22,14,15,254,1,0.0,62.21
3818,2024-01-24,6,14,192,1,0.2,39.83
3819,2023-04-26,11,21,468,2,0.0,310.28
3820,2024-11-18,4,22,149,1,0.15,252.8
3821,2023-11-03,9,17,110,3,0.15,295.75
3822,2023-01-03,19,11,202,1,0.1,9.94
3823,2023-08-11,10,12,476,3,0.2,183.6
3824,2024-10-20,17,24,423,2,0.0,390.72
3825,2023-02-06,15,16,457,1,0.0,99.12
3826,2024-09-24,16,15,30,1,0.0,62.21
3827,2023-12-15,11,18,153,4,0.0,866.92
3828,2023-12-12,6,15,206,2,0.0,124.42
3829,2023-12-14,16,23,102,1,0.0,202.43
3830,2023-03-28,17,21,264,2,0.0,310.28
3831,2023-06-07,14,24,64,2,0.2,312.58
3832,2024-05-14,1,21,80,1,0.0,155.14
3833,2024-11-16,13,11,192,1,0.1,9.94
3834,2023-11-06,18,4,416,1,0.0,220.67
3835,2023-10-03,4,11,225,1,0.1,9.94
3836,2024-11-03,6,6,72,2,0.0,264.2
3837,2023-12-29,1,13,184,1,0.1,172.4
3838,2024-12-07,10,6,21,1,0.0,132.1
3839,2023-05-17,13,16,216,1,0.0,99.12
3840,2023-12-06,6,7,342,1,0.0,150.73
3841,2023-07-23,16,20,492,1,0.0,176.04
3842,2024-11-12,4,3,216,2,0.1,152.14
3843,2024-05-15,18,17,254,1,0.0,115.98
3844,2024-11-29,11,23,385,2,0.0,404.86
3845,2024-02-14,17,7,372,1,0.1,135.66
3846,2024-02-03,5,16,57,1,0.0,99.12
3847,2023-04-21,1,7,65,1,0.0,150.73
3848,2023-06-09,12,9,257,1,0.0,14.86
3849,2023-01-14,8,4,27,1,0.0,220.67
3850,2024-11-25,14,18,500,2,0.2,346.77
3851,2024-09-03,1,21,223,1,0.0,155.14
3852,2024-05-06,10,8,145,1,0.0,176.75
3853,2024-05-12,3,16,390,1,0.0,99.12
3854,2024-03-15,8,18,317,2,0.1,390.11
3855,2023-06-06,17,18,96,1,0.1,195.06
3856,2023-09-13,9,15,393,1,0.0,62.21
3857,2023-04-28,9,8,359,1,0.0,176.75
3858,2023-09-11,14,19,102,4,0.0,531.8
3859,2024-04-30,4,10,359,1,0.1,128.48
3860,2024-05-29,20,14,93,1,0.0,49.79
3861,2023-07-13,19,4,323,2,0.0,441.34
3862,2024-10-11,5,24,118,2,0.0,390.72
3863,2023-05-04,5,7,206,1,0.0,150.73
3864,2023-02-09,9,5,99,2,0.0,67.36
3865,2023-05-30,14,2,10,2,0.0,29.56
3866,2024-09-23,7,11,47,1,0.2,8.83
3867,2023-02-22,13,2,209,2,0.2,23.65
3868,2024-06-21,10,13,359,1,0.0,191.56
3869,2024-10-10,8,11,114,1,0.15,9.38
3870,2023-12-11,2,16,262,1,0.2,79.3
3871,2024-03-13,2,4,156,3,0.0,662.01
3872,2023-04-23,9,24,187,1,0.2,156.29
3873,2023-10-15,12,14,365,4,0.0,199.16
3874,2024-03-04,8,9,164,1,0.0,14.86
3875,2023-02-18,6,18,21,1,0.0,216.73
3876,2023-01-01,2,18,339,3,0.0,650.19
3877,2023-11-16,9,6,466,1,0.1,118.89
3878,2024-09-13,4,15,221,1,0.0,62.21
3879,2023-07-09,9,23,486,1,0.0,202.43
3880,2024-05-18,12,16,172,3,0.0,297.36
3881,2023-11-22,1,2,350,1,0.0,14.78
3882,2024-07-19,5,12,170,1,0.0,76.5
3883,2024-01-05,12,24,381,2,0.0,390.72
3884,2024-08-26,17,10,310,2,0.0,285.5
3885,2024-01-16,8,13,333,2,0.0,383.12
3886,2023-10-10,7,9,300,1,0.1,13.37
3887,2024-01-29,3,23,455,1,0.0,202.43
3888,2023-04-19,5,19,323,1,0.0,132.95
3889,2024-09-08,4,21,22,1,0.0,155.14
3890,2024-08-23,7,8,99,4,0.0,707.0
3891,2024-12-22,4,17,39,2,0.0,231.96
3892,2024-07-13,20,14,176,1,0.0,49.79
3893,2023-11-05,7,20,274,2,0.0,352.08
3894,2023-06-07,2,22,66,1,0.0,297.41
3895,2023-07-16,14,19,282,1,0.0,132.95
3896,2024-12-25,18,8,500,1,0.0,176.75
3897,2023-12-22,15,4,323,2,0.0,441.34
3898,2023-05-01,14,21,35,2,0.0,310.28
3899,2024-05-09,14,6,269,2,0.0,264.2
3900,2024-05-30,1,6,86,2,0.0,264.2
3901,2024-09-05,9,23,357,1,0.0,202.43
3902,2023-05-13,10,22,24,1,0.0,297.41
3903,2024-08-02,2,21,407,2,0.0,310.28
3904,2024-12-27,13,20,254,1,0.0,176.04
3905,2024-12-02,17,11,498,2,0.0,22.08
3906,2023-03-18,6,14,225,1,0.0,49.79
3907,2024-06-05,13,19,288,2,0.0,265.9
3908,2024-02-04,13,10,311,2,0.0,285.5
3909,2023-10-06,7,7,95,1,0.0,150.73
3910,2023-01-04,6,12,293,1,0.0,76.5
3911,2023-08-12,19,7,357,2,0.0,301.46
3912,2023-01-10,17,10,234,1,0.0,142.75
3913,2024-05-30,17,6,133,1,0.1,118.89
3914,2023-11-07,10,24,363,1,0.0,195.36
3915,2023-10-02,18,5,61,2,0.0,67.36
3916,2023-06-25,8,11,24,1,0.15,9.38
3917,2024-06-30,8,12,150,1,0.0,76.5
3918,2023-02-10,5,24,483,1,0.0,195.36
3919,2023-10-12,5,25,139,1,0.0,144.03
3920,2023-02-22,8,7,422,1,0.0,150.73
3921,2023-08-04,18,2,60,1,0.0,14.78
3922,2023-01-02,12,4,324,1,0.0,220.67
3923,2024-09-11,12,21,167,2,0.0,310.28
3924,2023-03-27,18,2,136,1,0.1,13.3
3925,2023-05-17,14,2,460,4,0.0,59.12
3926,2024-09-18,10,6,167,1,0.1,118.89
3927,2023-02-28,1,1,422,2,0.1,220.3
3928,2023-12-09,6,14,132,1,0.0,49.79
3929,2023-01-17,18,7,337,1,0.0,150.73
3930,2024-08-20,4,17,370,1,0.0,115.98
3931,2024-12-21,9,23,446,2,0.0,404.86
3932,2024-10-03,20,10,283,1,0.0,142.75
3933,2023-07-31,15,25,113,3,0.0,432.09
3934,2023-11-19,13,7,80,2,0.0,301.46
3935,2024-04-01,8,17,374,1,0.0,115.98
3936,2024-03-20,12,5,76,1,0.0,33.68
3937,2024-05-05,3,19,254,2,0.1,239.31
3938,2023-07-05,15,14,95,1,0.0,49.79
3939,2023-06-30,7,15,292,1,0.0,62.21
3940,2024-05-17,6,7,332,2,0.1,271.31
3941,2023-10-16,1,15,159,2,0.0,124.42
3942,2023-06-16,6,6,419,1,0.0,132.1
3943,2024-02-08,20,4,97,1,0.0,220.67
3944,2023-03-13,5,12,37,1,0.15,65.02
3945,2024-03-12,8,24,233,1,0.0,195.36
3946,2024-10-22,13,19,52,3,0.0,398.85
3947,2024-06-23,5,16,373,1,0.0,99.12
3948,2023-01-13,20,7,52,3,0.0,452.19
3949,2024-01-22,13,17,11,2,0.0,231.96
3950,2023-04-23,1,9,391,1,0.0,14.86
3951,2024-10-21,2,19,68,1,0.0,132.95
3952,2023-09-12,3,25,138,2,0.0,288.06
3953,2023-05-27,20,20,7,2,0.2,281.66
3954,2023-01-10,4,5,278,2,0.0,67.36
3955,2023-12-13,3,16,104,2,0.1,178.42
3956,2023-05-23,16,6,389,1,0.0,132.1
3957,2024-07-30,15,4,418,1,0.0,220.67
3958,2023-06-17,10,1,170,2,0.1,220.3
3959,2024-05-05,5,11,125,2,0.0,22.08
3960,2023-02-27,18,2,355,1,0.0,14.78
3961,2023-10-01,18,20,64,2,0.0,352.08
3962,2023-01-22,2,10,53,1,0.0,142.75
3963,2024-07-11,10,9,53,2,0.0,29.72
3964,2024-06-07,14,5,73,1,0.0,33.68
3965,2023-01-02,8,10,13,1,0.0,142.75
3966,2023-08-21,14,21,198,1,0.1,139.63
3967,2023-05-31,12,12,336,1,0.0,76.5
3968,2023-10-21,8,6,472,1,0.0,132.1
3969,2024-12-23,4,4,252,1,0.0,220.67
3970,2023-06-23,4,15,115,2,0.0,124.42
3971,2023-04-15,10,24,183,1,0.0,195.36
3972,2023-03-20,20,17,171,1,0.0,115.98
3973,2023-05-02,12,18,473,1,0.0,216.73
3974,2023-03-28,2,3,310,1,0.0,84.52
3975,2023-06-04,6,6,220,1,0.0,132.1
3976,2024-06-27,11,7,308,2,0.0,301.46
3977,2023-07-05,14,8,77,1,0.0,176.75
3978,2024-11-14,20,19,419,2,0.0,265.9
3979,2023-10-21,12,3,449,1,0.1,76.07
3980,2023-04-17,9,10,470,4,0.1,513.9
3981,2024-05-26,12,14,478,2,0.0,99.58
3982,2023-09-29,3,21,404,1,0.0,155.14
3983,2023-01-03,5,5,399,2,0.0,67.36
3984,2024-11-05,13,12,229,1,0.1,68.85
3985,2024-05-04,3,18,58,1,0.0,216.73
3986,2024-08-14,14,21,492,1,0.0,155.14
3987,2023-10-13,5,11,47,1,0.0,11.04
3988,2023-11-27,6,1,393,2,0.0,244.78
3989,2024-01-30,12,24,164,1,0.0,195.36
3990,2024-05-21,14,2,247,1,0.2,11.82
3991,2024-12-11,20,25,407,2,0.0,288.06
3992,2024-10-13,11,19,71,2,0.0,265.9
3993,2024-10-31,8,6,197,2,0.0,264.2
3994,2024-03-04,18,14,255,1,0.0,49.79
3995,2024-07-05,18,25,253,1,0.0,144.03
3996,2024-06-29,18,19,421,1,0.0,132.95
3997,2023-08-24,13,13,43,1,0.1,172.4
3998,2024-08-17,14,6,270,1,0.1,118.89
3999,2024-08-14,8,2,360,1,0.0,14.78
4000,2023-03-31,8,16,186,2,0.0,198.24
4001,2023-01-03,7,5,436,1,0.0,33.68
4002,2023-01-18,12,12,286,1,0.0,76.5
4003,2024-04-30,5,9,472,1,0.0,14.86
4004,2023-04-23,2,6,467,2,0.0,264.2
4005,2023-12-28,5,15,151,1,0.0,62.21
4006,2024-04-16,5,24,428,1,0.0,195.36
4007,2024-07-18,14,22,125,1,0.0,297.41
4008,2023-08-04,8,19,29,2,0.0,265.9
4009,2023-05-22,4,19,493,1,0.0,132.95
4010,2024-12-13,13,5,376,1,0.15,28.63
4011,2023-01-27,14,2,191,1,0.0,14.78
4012,2023-02-25,4,24,340,1,0.0,195.36
4013,2024-08-18,3,1,245,1,0.0,122.39
4014,2024-08-31,6,4,16,1,0.0,220.67
4015,2023-05-31,12,18,73,1,0.0,216.73
4016,2023-03-22,8,2,40,1,0.0,14.78
4017,2023-01-13,19,8,426,1,0.1,159.08
4018,2024-03-02,5,16,392,3,0.0,297.36
4019,2023-07-06,16,8,381,1,0.0,176.75
4020,2023-05-24,17,11,358,2,0.0,22.08
4021,2023-11-03,11,12,228,1,0.0,76.5
4022,2024-10-22,1,17,147,1,0.0,115.98
4023,2023-04-24,5,20,31,3,0.0,528.12
4024,2024-10-19,2,22,310,1,0.1,267.67
4025,2023-06-27,17,13,83,1,0.0,191.56
4026,2023-01-12,13,6,427,4,0.0,528.4
4027,2024-03-09,15,1,284,1,0.0,122.39
4028,2024-12-29,19,16,257,2,0.0,198.24
4029,2023-11-10,14,25,477,1,0.0,144.03
4030,2023-06-10,9,13,499,1,0.0,191.56
4031,2023-04-05,17,16,194,2,0.0,198.24
4032,2023-05-09,7,1,206,1,0.0,122.39
4033,2024-09-25,2,15,113,1,0.0,62.21
4034,2024-02-06,6,23,422,1,0.1,182.19
4035,2024-07-26,20,1,431,1,0.0,122.39
4036,2023-03-21,15,9,245,1,0.0,14.86
4037,2023-11-17,13,13,424,2,0.0,383.12
4038,2024-01-25,6,19,28,3,0.0,398.85
4039,2024-01-16,14,11,100,1,0.0,11.04
4040,2023-10-04,4,6,54,1,0.1,118.89
4041,2023-03-21,12,25,309,1,0.2,115.22
4042,2023-12-10,6,9,278,1,0.0,14.86
4043,2023-04-20,3,8,109,1,0.0,176.75
4044,2024-09-03,1,11,388,1,0.0,11.04
4045,2023-11-07,2,3,124,1,0.0,84.52
4046,2023-10-03,3,19,292,1,0.2,106.36
4047,2024-08-01,2,11,289,1,0.0,11.04
4048,2024-05-10,2,24,25,2,0.0,390.72
4049,2023-11-10,1,21,183,1,0.0,155.14
4050,2023-10-17,13,12,257,1,0.0,76.5
4051,2023-07-19,11,7,385,1,0.0,150.73
4052,2024-02-05,12,16,499,1,0.0,99.12
4053,2023-05-13,4,16,170,2,0.0,198.24
4054,2024-02-22,17,1,52,1,0.2,97.91
4055,2024-05-29,5,7,13,1,0.0,150.73
4056,2024-08-24,13,1,245,1,0.0,122.39
4057,2024-08-23,2,23,149,1,0.0,202.43
4058,2023-06-15,5,22,350,3,0.1,803.01
4059,2024-04-19,3,9,454,1,0.0,14.86
4060,2024-10-02,3,18,488,1,0.0,216.73
4061,2023-08-26,7,23,414,1,0.0,202.43
4062,2024-11-28,6,22,494,2,0.0,594.82
4063,2024-05-28,17,21,374,1,0.0,155.14
4064,2024-09-15,17,3,477,1,0.1,76.07
4065,2023-12-16,5,25,174,1,0.0,144.03
4066,2023-10-25,12,15,320,1,0.0,62.21
4067,2024-03-17,2,5,457,1,0.1,30.31
4068,2024-12-30,13,13,123,1,0.0,191.56
4069,2023-08-02,20,19,311,1,0.0,132.95
4070,2023-03-18,5,20,291,3,0.0,528.12
4071,2024-10-04,16,4,50,1,0.0,220.67
4072,2023-01-16,5,3,393,1,0.0,84.52
4073,2023-11-13,3,10,256,1,0.0,142.75
4074,2023-04-07,15,11,161,1,0.0,11.04
4075,2023-06-23,10,15,83,1,0.0,62.21
4076,2023-03-11,9,17,296,1,0.0,115.98
4077,2024-01-08,12,4,46,1,0.1,198.6
4078,2023-03-14,6,22,364,2,0.0,594.82
4079,2024-04-16,9,19,243,1,0.0,132.95
4080,2023-09-20,15,19,333,1,0.0,132.95
4081,2023-05-24,4,24,498,3,0.0,586.08
4082,2024-08-05,16,2,21,1,0.0,14.78
4083,2024-01-08,10,12,206,1,0.2,61.2
4084,2024-02-23,20,15,470,1,0.0,62.21
4085,2024-11-12,17,6,433,2,0.0,264.2
4086,2024-10-01,11,19,192,1,0.0,132.95
4087,2023-03-27,14,16,260,1,0.0,99.12
4088,2024-04-05,9,4,450,2,0.0,441.34
4089,2024-11-21,2,15,380,2,0.0,124.42
4090,2023-09-08,18,22,5,1,0.0,297.41
4091,2023-06-08,4,9,149,1,0.1,13.37
4092,2024-01-20,6,6,292,2,0.0,264.2
4093,2024-02-13,3,24,115,1,0.0,195.36
4094,2024-02-02,15,10,343,2,0.0,285.5
4095,2023-04-06,12,12,239,1,0.1,68.85
4096,2024-04-24,18,23,461,1,0.0,202.43
4097,2024-04-21,4,18,44,2,0.0,433.46
4098,2023-07-04,4,12,470,3,0.0,229.5
4099,2024-02-11,14,3,103,1,0.0,84.52
4100,2024-02-16,11,13,34,1,0.2,153.25
4101,2023-11-20,16,23,109,3,0.15,516.2
4102,2024-12-20,4,4,143,3,0.0,662.01
4103,2024-04-10,2,25,280,2,0.15,244.85
4104,2023-06-09,16,9,75,1,0.0,14.86
4105,2024-10-17,7,7,164,1,0.0,150.73
4106,2024-08-04,2,15,308,1,0.0,62.21
4107,2024-01-25,2,15,480,1,0.0,62.21
4108,2024-01-06,14,23,243,2,0.1,364.37
4109,2023-08-07,2,9,109,1,0.0,14.86
4110,2023-01-24,14,19,139,1,0.0,132.95
4111,2023-09-16,6,20,43,4,0.0,704.16
4112,2023-05-26,3,17,141,1,0.0,115.98
4113,2024-02-19,3,12,153,1,0.0,76.5
4114,2024-12-30,14,22,269,1,0.0,297.41
4115,2023-08-08,9,15,95,2,0.0,124.42
4116,2023-02-25,3,18,459,3,0.0,650.19
4117,2024-03-14,11,6,494,1,0.0,132.1
4118,2023-11-12,14,6,247,1,0.0,132.1
4119,2024-05-01,18,16,353,1,0.0,99.12
4120,2023-06-14,14,8,182,2,0.1,318.15
4121,2024-12-10,1,4,288,2,0.0,441.34
4122,2024-09-03,7,3,40,1,0.0,84.52
4123,2024-11-14,5,9,166,1,0.0,14.86
4124,2024-11-11,11,20,8,2,0.0,352.08
4125,2023-06-04,15,22,479,1,0.0,297.41
4126,2023-06-01,16,5,443,1,0.0,33.68
4127,2023-11-22,14,9,135,1,0.0,14.86
4128,2024-06-17,1,25,231,2,0.0,288.06
4129,2023-05-09,15,3,328,1,0.0,84.52
4130,2024-08-15,4,22,19,1,0.0,297.41
4131,2023-08-12,7,13,216,2,0.2,306.5
4132,2024-12-14,6,7,308,1,0.0,150.73
4133,2024-01-22,7,23,179,2,0.0,404.86
4134,2023-08-03,7,5,498,1,0.0,33.68
4135,2024-11-26,1,6,190,1,0.15,112.28
4136,2024-01-08,1,9,155,2,0.0,29.72
4137,2023-11-11,4,24,359,1,0.0,195.36
4138,2024-05-26,15,20,212,1,0.0,176.04
4139,2024-02-25,12,14,181,1,0.1,44.81
4140,2024-07-09,14,18,268,1,0.0,216.73
4141,2023-12-06,15,25,220,4,0.15,489.7
4142,2024-01-18,6,19,284,1,0.0,132.95
4143,2024-09-01,6,1,278,2,0.0,244.78
4144,2024-03-22,13,7,146,1,0.1,135.66
4145,2024-11-06,14,22,325,1,0.0,297.41
4146,2023-10-18,20,13,481,1,0.1,172.4
4147,2023-04-12,3,17,413,1,0.0,115.98
4148,2023-04-17,3,17,333,1,0.0,115.98
4149,2023-01-17,20,21,478,1,0.15,131.87
4150,2024-02-26,4,16,255,1,0.0,99.12
4151,2024-09-30,18,2,52,1,0.0,14.78
4152,2024-10-10,15,5,258,1,0.1,30.31
4153,2024-08-18,2,22,342,1,0.0,297.41
4154,2023-10-24,14,22,109,1,0.0,297.41
4155,2023-08-17,15,23,283,1,0.0,202.43
4156,2024-01-26,4,12,101,1,0.0,76.5
4157,2024-04-25,4,19,180,1,0.1,119.65
4158,2024-04-20,14,20,465,1,0.1,158.44
4159,2024-10-22,13,4,4,1,0.0,220.67
4160,2024-01-19,8,25,260,3,0.0,432.09
4161,2023-10-18,9,9,451,1,0.0,14.86
4162,2024-11-27,14,5,345,1,0.15,28.63
4163,2023-09-05,1,11,461,4,0.0,44.16
4164,2024-02-29,2,2,8,1,0.0,14.78
4165,2023-01-27,5,11,405,1,0.1,9.94
4166,2024-01-19,17,16,420,1,0.0,99.12
4167,2024-09-06,11,12,172,1,0.2,61.2
4168,2023-06-24,19,3,221,1,0.0,84.52
4169,2023-09-05,18,22,499,1,0.0,297.41
4170,2024-02-05,7,8,316,1,0.0,176.75
4171,2024-10-21,13,12,425,2,0.0,153.0
4172,2023-02-22,19,13,220,3,0.0,574.68
